route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding
4,1,4838297,Stamford - New Canaan,1718,0,,19,1
4,1,4838296,Stamford - New Canaan,1786,0,,19,1
3,1,4838289,Grand Central Terminal - New Haven,1582,0,,16,1
3,1,4838288,NH-State St. - Grand Central Terminal,1579,1,,5,1
3,1,4838279,Grand Central Terminal - New Haven,1574,0,,16,1
3,1,4838278,Grand Central Terminal - New Haven,1568,0,,16,1
3,1,4838277,Grand Central Terminal - New Haven,1562,0,,16,1
3,1,4838233,Grand Central Terminal - New Haven,1556,0,,16,1
3,1,4838232,New Haven - Grand Central Terminal,1549,1,,5,1
3,1,4838224,New Haven - Grand Central Terminal,1537,1,,5,1
3,1,4838222,New Haven - Grand Central Terminal,1527,1,,5,1
3,1,4838221,Grand Central Terminal - New Haven,1526,0,,16,1
4,1,4838220,New Canaan - Stamford,1799,1,,8,1
3,1,4838217,Grand Central Terminal - NH-State St.,1504,0,,16,1
3,1,4838216,Grand Central Terminal - New Haven,1590,0,,16,1
3,1,4838209,Grand Central Terminal - Stamford,1332,0,,16,1
3,1,4838208,Grand Central Terminal - Stamford,1330,0,,16,1
3,1,4838202,Grand Central Terminal - Stamford,1318,0,,16,1
3,1,4838200,Grand Central Terminal - Stamford,1312,0,,16,1
3,1,4838199,Stamford - Grand Central Terminal,1311,1,,5,1
3,1,4838198,Bridgeport - Grand Central Terminal,1409,1,,5,1
3,1,4838195,Grand Central Terminal - Stamford,1404,0,,16,1
3,1,4838187,Grand Central Terminal - Stamford,1388,0,,16,1
3,1,4838186,Stamford - Grand Central Terminal,1381,1,,5,1
3,1,4838185,Stamford - Grand Central Terminal,1373,1,,5,1
6,1,4838373,Waterbury - Bridgeport,1963,1,,11,1
2,1,4838363,Southeast - Wassaic,931,0,,14,1
5,1,4838360,Stamford - Danbury,1844,0,,21,1
1,1,4838354,Grand Central Terminal - Poughkeepsie,883,0,,12,1
6,1,4838166,Waterbury - Bridgeport,1991,1,,11,1
2,1,4838152,Southeast - Wassaic,991,0,,14,1
1,1,4838151,Grand Central Terminal - Poughkeepsie,805,0,,12,1
1,1,4838138,Grand Central Terminal - Poughkeepsie,821,0,,12,1
2,1,4838124,Wassaic - Southeast,952,1,,3,1
2,1,4838123,Wassaic - Southeast,902,1,,3,1
1,1,4838121,Croton Harmon - Poughkeepsie,801,0,,12,1
2,1,4838089,Grand Central Terminal - Wassaic,949,0,,14,1
2,1,4838088,Wassaic - Southeast,944,1,,3,1
5,1,4838083,Danbury - South Norwalk,1851,1,,10,1
5,1,4838082,Grand Central Terminal - Danbury,1848,0,,21,1
5,1,4838081,Danbury - Grand Central Terminal,1819,1,,10,1
1,1,4838025,Croton Harmon - Grand Central Terminal,734,1,,1,1
2,1,4838024,Wassaic - Southeast,982,1,,3,1
2,1,4838023,Southeast - Wassaic,975,0,,14,1
1,1,4838021,Poughkeepsie - Grand Central Terminal,810,1,,1,1
6,1,4837977,Waterbury - Bridgeport,1997,1,,11,1
2,1,4837964,Wassaic - Grand Central Terminal,932,1,,3,1
5,1,4837961,South Norwalk - Danbury,1810,0,,21,1
1,1,4837956,Grand Central Terminal - Poughkeepsie,867,0,,12,1
3,1,4837912,New Haven - Stamford,1617,1,,5,1
1,1,4837904,Grand Central Terminal - Poughkeepsie,849,0,,12,1
2,1,4837897,Wassaic - Southeast,970,1,,3,1
2,1,4837896,Grand Central Terminal - Wassaic,967,0,,14,1
1,1,4837895,Grand Central Terminal - Poughkeepsie,817,0,,12,1
1,1,4837894,Poughkeepsie - Grand Central Terminal,802,1,,1,1
1,1,4837890,Poughkeepsie - Grand Central Terminal,836,1,,1,1
6,1,4838835,Bridgeport - Waterbury,1906,0,,22,1
5,1,4838833,Danbury - South Norwalk,1897,1,,10,1
5,1,4838832,South Norwalk - Danbury,1882,0,,21,1
2,1,4838829,Southeast - Wassaic,939,0,,14,1
1,1,4838828,Croton Harmon - Poughkeepsie,899,0,,12,1
1,1,4838816,Poughkeepsie - Grand Central Terminal,878,1,,1,1
6,1,4838780,Waterbury - Bridgeport,1981,1,,11,1
1,1,4838767,Poughkeepsie - Grand Central Terminal,864,1,,1,1
1,1,4838758,Grand Central Terminal - Poughkeepsie,807,0,,12,1
1,1,4838747,Grand Central Terminal - Poughkeepsie,835,0,,12,1
1,1,4838746,Grand Central Terminal - Poughkeepsie,829,0,,12,1
2,1,4838703,Southeast - Wassaic,923,0,,14,1
2,1,4838702,Southeast - Wassaic,905,0,,14,1
5,1,4838701,South Norwalk - Danbury,1818,0,,21,1
1,1,4838700,Poughkeepsie - Croton Harmon,894,1,,1,1
5,1,4838825,Danbury - Stamford,1841,1,,10,1
3,1,4838670,New Rochelle - Grand Central Terminal,1217,1,,5,1
1,1,4838646,Poughkeepsie - Grand Central Terminal,846,1,,1,1
6,1,4838598,Bridgeport - Waterbury,1934,0,,22,1
6,1,4838596,Bridgeport - Waterbury,1916,0,,22,1
5,1,4838594,Danbury - South Norwalk,1881,1,,10,1
2,1,4838590,Wassaic - Grand Central Terminal,918,1,,3,1
5,1,4838585,Stamford - Danbury,1838,0,,21,1
5,1,4838584,Danbury - Stamford,1837,1,,10,1
5,1,4838553,South Norwalk - Danbury,1890,0,,21,1
5,1,4838552,South Norwalk - Danbury,1830,0,,21,1
2,1,4838531,Southeast - Wassaic,987,0,,14,1
1,1,4838516,Grand Central Terminal - Poughkeepsie,877,0,,12,1
3,1,4838498,Grand Central Terminal - New Haven,1560,0,,16,1
6,1,4838497,Bridgeport - Waterbury,1974,0,,22,1
5,1,4838491,Danbury - Stamford,1873,1,,10,1
5,1,4838490,Danbury - South Norwalk,1863,1,,10,1
2,1,4838487,Southeast - Wassaic,915,0,,14,1
1,1,4838483,Grand Central Terminal - Poughkeepsie,893,0,,12,1
1,1,4838481,Poughkeepsie - Grand Central Terminal,890,1,,1,1
1,1,4838478,Poughkeepsie - Grand Central Terminal,872,1,,1,1
3,1,4838461,Harrison - Grand Central Terminal,1319,1,,5,1
1,1,4838426,Grand Central Terminal - Poughkeepsie,863,0,,12,1
1,1,4838425,Poughkeepsie - Grand Central Terminal,860,1,,1,1
1,1,4838423,Poughkeepsie - Grand Central Terminal,848,1,,1,1
2,1,4838418,Wassaic - Southeast,990,1,,3,1
2,1,4838417,Wassaic - Southeast,960,1,,3,1
1,1,4838415,Poughkeepsie - Grand Central Terminal,806,1,,1,1
1,1,4838410,Poughkeepsie - Grand Central Terminal,840,1,,1,1
1,1,4838408,Poughkeepsie - Grand Central Terminal,832,1,,1,1
1,1,4838292,Grand Central Terminal - Beacon,855,0,,12,1
2,1,4838283,Southeast - Dover Plains,999,0,,14,1
2,1,4838282,Wassaic - Southeast,998,1,,3,1
1,1,4838254,Grand Central Terminal - Beacon,851,0,,12,1
6,1,4838240,Waterbury - Bridgeport,1951,1,,11,1
6,1,4838239,Bridgeport - Waterbury,1946,0,,22,1
6,1,4838238,Waterbury - Bridgeport,1935,1,,11,1
3,1,4838351,Grand Central Terminal - NH-State St.,1506,0,,16,1
3,1,4838178,Grand Central Terminal - Stamford,1370,0,,16,1
3,1,4838176,Stamford - Grand Central Terminal,1363,1,,5,1
3,1,4838159,Grand Central Terminal - New Haven,1594,0,,16,1
3,1,4838157,NH-State St. - Grand Central Terminal,1583,1,,5,1
3,1,4838093,NH-State St. - Grand Central Terminal,1555,1,,5,1
3,1,4838092,Grand Central Terminal - New Haven,1538,0,,16,1
3,1,4838086,Grand Central Terminal - New Haven,1536,0,,16,1
3,1,4838085,New Haven - Grand Central Terminal,1535,1,,5,1
3,1,4838076,Grand Central Terminal - NH-State St.,1510,0,,16,1
3,1,4838061,Grand Central Terminal - Stamford,1396,0,,16,1
3,1,4838060,Stamford - Grand Central Terminal,1391,1,,5,1
3,1,4838054,Stamford - Grand Central Terminal,1387,1,,5,1
3,1,4838053,Grand Central Terminal - Stamford,1386,0,,16,1
3,1,4838051,Stamford - Grand Central Terminal,1379,1,,5,1
3,1,4838050,Stamford - Grand Central Terminal,1375,1,,5,1
3,1,4838037,Stamford - Grand Central Terminal,1349,1,,5,1
4,1,4838033,Grand Central Terminal - New Canaan,1778,0,,19,1
3,1,4838010,Grand Central Terminal - Stamford,1382,0,,16,1
3,1,4837963,New Haven - Grand Central Terminal,1533,1,,5,1
3,1,4837954,Grand Central Terminal - Stamford,1340,0,,16,1
3,1,4837953,Grand Central Terminal - Stamford,1334,0,,16,1
3,1,4837946,Stamford - Grand Central Terminal,1393,1,,5,1
3,1,4837939,Grand Central Terminal - Harrison,1278,0,,16,1
3,1,4837938,Harrison - Grand Central Terminal,1275,1,,5,1
3,1,4837935,Grand Central Terminal - Stamford,1374,0,,16,1
3,1,4837923,Stamford - Grand Central Terminal,1355,1,,5,1
3,1,4837922,Stamford - Grand Central Terminal,1351,1,,5,1
3,1,4837903,New Haven - Grand Central Terminal,1587,1,,5,1
3,1,4837893,Grand Central Terminal - New Haven,1572,0,,16,1
3,1,4837892,Grand Central Terminal - New Haven,1570,0,,16,1
3,1,4838871,Grand Central Terminal - Stamford,1398,0,,16,1
3,1,4838837,Grand Central Terminal - New Haven,1544,0,,16,1
3,1,4838827,New Haven - Grand Central Terminal,1531,1,,5,1
3,1,4838826,Grand Central Terminal - NH-State St.,1518,0,,16,1
3,1,4838815,New Haven - Grand Central Terminal,1503,1,,5,1
3,1,4838809,Bridgeport - Grand Central Terminal,1445,1,,5,1
3,1,4838806,Grand Central Terminal - Stamford,1326,0,,16,1
3,1,4838801,Stamford - Grand Central Terminal,1307,1,,5,1
3,1,4838799,Grand Central Terminal - Stamford,1300,0,,16,1
3,1,4838791,New Rochelle - Grand Central Terminal,1229,1,,5,1
3,1,4838790,Harrison - Grand Central Terminal,1213,1,,5,1
3,1,4838787,Stamford - Grand Central Terminal,1359,1,,5,1
4,1,4838772,New Canaan - Grand Central Terminal,1707,1,,8,1
3,1,4838757,New Haven - Grand Central Terminal,1577,1,,5,1
3,1,4838755,New Haven - Grand Central Terminal,1567,1,,5,1
3,1,4838698,Grand Central Terminal - New Haven,1512,0,,16,1
3,1,4838690,Grand Central Terminal - Stamford,1342,0,,16,1
3,1,4838676,Grand Central Terminal - New Rochelle,1256,0,,16,1
3,1,4838669,Stamford - Grand Central Terminal,1369,1,,5,1
4,1,4838658,Grand Central Terminal - New Canaan,1710,0,,19,1
3,1,4838653,New Haven - Grand Central Terminal,1595,1,,5,1
3,1,4838651,Grand Central Terminal - New Haven,1588,0,,16,1
3,1,4838642,Grand Central Terminal - New Haven,1540,0,,16,1
3,1,4838641,South Norwalk - Grand Central Terminal,1437,1,,5,1
3,1,4838604,Stamford - Grand Central Terminal,1305,1,,5,1
3,1,4838582,New Haven - Grand Central Terminal,1511,1,,5,1
3,1,4838571,Grand Central Terminal - Harrison,1260,0,,16,1
3,1,4838566,Grand Central Terminal - Harrison,1248,0,,16,1
3,1,4838564,Grand Central Terminal - Harrison,1244,0,,16,1
3,1,4838537,NH-State St. - Grand Central Terminal,1581,1,,5,1
4,1,4838536,New Canaan - Grand Central Terminal,1741,1,,8,1
3,1,4838500,Grand Central Terminal - Harrison,1246,0,,16,1
3,1,4838492,New Haven - Grand Central Terminal,1545,1,,5,1
3,1,4838455,Grand Central Terminal - Stamford,1376,0,,16,1
3,1,4838449,Stamford - Grand Central Terminal,1357,1,,5,1
3,1,4838422,Grand Central Terminal - New Haven,1578,0,,16,1
3,1,4838348,New Haven - Grand Central Terminal,1563,1,,5,1
3,1,4838336,Grand Central Terminal - Stamford,1324,0,,16,1
3,1,4838335,Grand Central Terminal - Stamford,1322,0,,16,1
3,1,4838334,Old Greenwich - Grand Central Terminal,1315,1,,5,1
3,1,4838332,Grand Central Terminal - Stamford,1410,0,,16,1
3,1,4838330,Stamford - Grand Central Terminal,1395,1,,5,1
3,1,4838323,Stamford - Grand Central Terminal,1301,1,,5,1
3,1,4838290,New Haven - Grand Central Terminal,1597,1,,5,1
3,1,4838276,Grand Central Terminal - New Haven,1500,0,,16,1
3,1,4838231,New Haven - Grand Central Terminal,1539,1,,5,1
3,1,4838223,Grand Central Terminal - New Haven,1532,0,,16,1
3,1,4838207,South Norwalk - Grand Central Terminal,1441,1,,5,1
3,1,4838201,Grand Central Terminal - Stamford,1316,0,,16,1
3,1,4838197,Grand Central Terminal - Stamford,1408,0,,16,1
3,1,4838196,Stamford - Grand Central Terminal,1407,1,,5,1
3,1,4838194,Grand Central Terminal - Stamford,1392,0,,16,1
5,1,4838366,Grand Central Terminal - Danbury,1860,0,,21,1
5,1,4838359,Danbury - Grand Central Terminal,1833,1,,10,1
1,1,4838355,Grand Central Terminal - Poughkeepsie,891,0,,12,1
1,1,4838140,Poughkeepsie - Grand Central Terminal,842,1,,1,1
1,1,4838139,Grand Central Terminal - Poughkeepsie,837,0,,12,1
1,1,4838122,Poughkeepsie - Grand Central Terminal,830,1,,1,1
1,1,4838078,Grand Central Terminal - Poughkeepsie,895,0,,12,1
1,1,4838077,Poughkeepsie - Grand Central Terminal,888,1,,1,1
3,1,4838064,Stamford - Grand Central Terminal,1325,1,,5,1
1,1,4838022,Poughkeepsie - Grand Central Terminal,814,1,,1,1
2,1,4838006,North White Plains - Grand Central Terminal,538,1,,3,1
3,1,4837969,Grand Central Terminal - New Haven,1546,0,,16,1
5,1,4837962,Danbury - Grand Central Terminal,1811,1,,10,1
2,1,4837898,Wassaic - Southeast,996,1,,3,1
1,1,4838817,Grand Central Terminal - Poughkeepsie,885,0,,12,1
1,1,4838766,Grand Central Terminal - Poughkeepsie,847,0,,12,1
2,1,4838759,Southeast - Wassaic,981,0,,14,1
2,1,4838748,Grand Central Terminal - Wassaic,953,0,,14,1
1,1,4838699,Poughkeepsie - Grand Central Terminal,884,1,,1,1
1,1,4838654,Poughkeepsie - Grand Central Terminal,852,1,,1,1
2,1,4838645,Grand Central Terminal - Wassaic,959,0,,14,1
1,1,4838639,Poughkeepsie - Grand Central Terminal,838,1,,1,1
1,1,4838638,Grand Central Terminal - Poughkeepsie,831,0,,12,1
6,1,4838597,Waterbury - Stamford,1923,1,,11,1
5,1,4838595,Danbury - South Norwalk,1895,1,,10,1
5,1,4838593,Grand Central Terminal - Danbury,1868,0,,21,1
2,1,4838589,Wassaic - Grand Central Terminal,910,1,,3,1
1,1,4838579,Poughkeepsie - Grand Central Terminal,868,1,,1,1
3,1,4838563,Grand Central Terminal - Harrison,1372,0,,16,1
1,1,4838532,Grand Central Terminal - Poughkeepsie,843,0,,12,1
1,1,4838530,Poughkeepsie - Grand Central Terminal,818,1,,1,1
1,1,4838529,Grand Central Terminal - Poughkeepsie,813,0,,12,1
1,1,4838482,Poughkeepsie - Croton Harmon,892,1,,1,1
1,1,4838480,Grand Central Terminal - Poughkeepsie,879,0,,12,1
1,1,4838479,Poughkeepsie - Grand Central Terminal,876,1,,1,1
1,1,4838424,Grand Central Terminal - Poughkeepsie,857,0,,12,1
1,1,4838416,Poughkeepsie - Grand Central Terminal,816,1,,1,1
1,1,4838409,Poughkeepsie - Grand Central Terminal,834,1,,1,1
1,1,4838293,Poughkeepsie - Grand Central Terminal,856,1,,1,1
1,1,4838291,Grand Central Terminal - Poughkeepsie,853,0,,12,1
1,1,4838281,Grand Central Terminal - Poughkeepsie,809,0,,12,1
1,1,4838272,Grand Central Terminal - Poughkeepsie,825,0,,12,1
2,1,4838252,Grand Central Terminal - North White Plains,515,0,,14,1
6,1,4838241,Bridgeport - Waterbury,1986,0,,22,1
5,1,4838230,Stamford - Danbury,1874,0,,21,1
2,1,4838225,Wassaic - Grand Central Terminal,924,1,,3,1
1,1,4838218,Poughkeepsie - Grand Central Terminal,880,1,,1,1
1,1,4838210,Grand Central Terminal - Poughkeepsie,871,0,,12,1
6,1,4837967,Derby - Waterbury,1926,0,,22,0
6,1,4838838,Waterbury - Bridgeport,1973,1,,11,0
5,2,4839677,South Norwalk - Danbury,6870,0,,21,1
1,3,4840388,Croton Harmon - Grand Central Terminal,8772,1,,1,1
1,3,4840373,Croton Harmon - Grand Central Terminal,8754,1,,1,1
1,3,4840306,Croton Harmon - Grand Central Terminal,8716,1,,1,1
1,3,4840261,Croton Harmon - Grand Central Terminal,8770,1,,1,1
1,3,4840259,Croton Harmon - Grand Central Terminal,8728,1,,1,1
1,3,4840243,Croton Harmon - Grand Central Terminal,8714,1,,1,1
1,3,4840347,Croton Harmon - Grand Central Terminal,8706,1,,1,1
1,3,4840285,Croton Harmon - Grand Central Terminal,8700,1,,1,1
1,3,4840126,Croton Harmon - Grand Central Terminal,8742,1,,1,1
1,3,4840125,Croton Harmon - Grand Central Terminal,8738,1,,1,1
1,3,4840155,Croton Harmon - Grand Central Terminal,8702,1,,1,1
1,3,4840110,Croton Harmon - Grand Central Terminal,8726,1,,1,1
1,3,4840068,Croton Harmon - Grand Central Terminal,8766,1,,1,1
1,3,4840066,Croton Harmon - Grand Central Terminal,8730,1,,1,1
1,3,4840052,Croton Harmon - Grand Central Terminal,8758,1,,1,1
1,3,4840050,Croton Harmon - Grand Central Terminal,8752,1,,1,1
1,3,4840042,Croton Harmon - Grand Central Terminal,8718,1,,1,1
1,3,4840001,Croton Harmon - Grand Central Terminal,8774,1,,1,1
1,3,4839994,Croton Harmon - Grand Central Terminal,8734,1,,1,1
1,3,4839981,Croton Harmon - Grand Central Terminal,8750,1,,1,1
1,3,4839978,Croton Harmon - Grand Central Terminal,8748,1,,1,1
1,3,4839977,Croton Harmon - Grand Central Terminal,8722,1,,1,1
1,3,4839976,Croton Harmon - Grand Central Terminal,8720,1,,1,1
1,3,4839953,Croton Harmon - Grand Central Terminal,8710,1,,1,1
1,3,4839925,Croton Harmon - Grand Central Terminal,8762,1,,1,1
1,3,4839923,Croton Harmon - Grand Central Terminal,8740,1,,1,1
1,3,4839910,Croton Harmon - Grand Central Terminal,8746,1,,1,1
2,3,4840378,North White Plains - Grand Central Terminal,9562,1,,3,1
2,4,4840348,North White Plains - Grand Central Terminal,9552,1,,3,1
2,3,4840343,North White Plains - Grand Central Terminal,9526,1,,3,1
2,4,4840342,North White Plains - Grand Central Terminal,9520,1,,3,1
2,3,4840332,North White Plains - Grand Central Terminal,9506,1,,3,1
2,3,4840275,North White Plains - Grand Central Terminal,9522,1,,3,1
2,3,4840225,North White Plains - Grand Central Terminal,9542,1,,3,1
2,4,4840222,North White Plains - Grand Central Terminal,9532,1,,3,1
2,3,4840221,North White Plains - Grand Central Terminal,9530,1,,3,1
2,4,4840217,North White Plains - Grand Central Terminal,9528,1,,3,1
2,3,4840212,North White Plains - Grand Central Terminal,9566,1,,3,1
2,4,4840211,North White Plains - Grand Central Terminal,9516,1,,3,1
2,4,4840205,North White Plains - Grand Central Terminal,9504,1,,3,1
2,3,4840204,North White Plains - Grand Central Terminal,9502,1,,3,1
2,4,4840287,North White Plains - Grand Central Terminal,9548,1,,3,1
2,3,4840143,North White Plains - Grand Central Terminal,9518,1,,3,1
2,3,4840157,North White Plains - Grand Central Terminal,9558,1,,3,1
2,4,4840151,North White Plains - Grand Central Terminal,9540,1,,3,1
2,3,4840149,North White Plains - Grand Central Terminal,9534,1,,3,1
2,3,4840097,North White Plains - Grand Central Terminal,9546,1,,3,1
2,3,4840081,North White Plains - Grand Central Terminal,9570,1,,3,1
2,4,4840076,North White Plains - Grand Central Terminal,9508,1,,3,1
2,4,4840060,North White Plains - Grand Central Terminal,9544,1,,3,1
2,4,4840024,North White Plains - Grand Central Terminal,9536,1,,3,1
2,4,4840009,North White Plains - Grand Central Terminal,9512,1,,3,1
2,3,4840008,North White Plains - Grand Central Terminal,9510,1,,3,1
2,4,4840006,North White Plains - Grand Central Terminal,9500,1,,3,1
2,4,4839940,North White Plains - Grand Central Terminal,9524,1,,3,1
2,3,4839936,North White Plains - Grand Central Terminal,9574,1,,3,1
2,3,4839919,North White Plains - Grand Central Terminal,9514,1,,3,1
2,3,4839887,North White Plains - Grand Central Terminal,9554,1,,3,1
2,3,4839885,North White Plains - Grand Central Terminal,9550,1,,3,1
2,3,4839880,North White Plains - Grand Central Terminal,9538,1,,3,1
2,3,4840369,Southeast - Grand Central Terminal,9676,1,,3,1
2,3,4840368,Southeast - Grand Central Terminal,9670,1,,3,1
2,3,4840346,Southeast - Grand Central Terminal,9650,1,,3,1
2,3,4840344,Southeast - Grand Central Terminal,9622,1,,3,1
2,3,4840280,Southeast - Grand Central Terminal,9630,1,,3,1
2,3,4840277,Southeast - Grand Central Terminal,9606,1,,3,1
2,3,4840245,Southeast - Grand Central Terminal,9662,1,,3,1
2,3,4840220,Southeast - Grand Central Terminal,9628,1,,3,1
2,3,4840219,Southeast - Grand Central Terminal,9626,1,,3,1
2,3,4840282,Southeast - Grand Central Terminal,9646,1,,3,1
2,3,4840183,Southeast - Grand Central Terminal,9666,1,,3,1
2,3,4840180,Southeast - Grand Central Terminal,9658,1,,3,1
2,3,4840095,Southeast - Grand Central Terminal,9634,1,,3,1
2,3,4840091,Southeast - Grand Central Terminal,9624,1,,3,1
2,3,4840090,Southeast - Grand Central Terminal,9610,1,,3,1
2,3,4840083,Southeast - Grand Central Terminal,9600,1,,3,1
2,3,4840047,Southeast - Grand Central Terminal,9674,1,,3,1
2,3,4840026,Southeast - Grand Central Terminal,9654,1,,3,1
2,3,4840025,Southeast - Grand Central Terminal,9642,1,,3,1
2,3,4840020,Southeast - Grand Central Terminal,9614,1,,3,1
2,3,4839949,Southeast - Grand Central Terminal,9638,1,,3,1
2,3,4839944,Southeast - Grand Central Terminal,9620,1,,3,1
2,3,4839942,Southeast - Grand Central Terminal,9618,1,,3,1
2,3,4839937,Southeast - Grand Central Terminal,9602,1,,3,1
2,3,4840379,Grand Central Terminal - Southeast,9631,0,,14,1
2,3,4840339,Grand Central Terminal - Southeast,9601,0,,14,1
2,3,4840281,Grand Central Terminal - Southeast,9639,0,,14,1
2,4,4840256,Grand Central Terminal - Southeast,9657,0,,14,1
2,3,4840226,Grand Central Terminal - Southeast,9645,0,,14,1
2,3,4840218,Grand Central Terminal - Southeast,9623,0,,14,1
2,3,4840283,Grand Central Terminal - Southeast,9653,0,,14,1
2,3,4840112,Grand Central Terminal - Southeast,9655,0,,14,1
2,3,4840153,Grand Central Terminal - Southeast,9647,0,,14,1
2,3,4840146,Grand Central Terminal - Southeast,9627,0,,14,1
2,3,4840145,Grand Central Terminal - Southeast,9615,0,,14,1
2,3,4840096,Grand Central Terminal - Southeast,9635,0,,14,1
2,3,4840089,Grand Central Terminal - Southeast,9605,0,,14,1
2,3,4840084,Grand Central Terminal - Southeast,9603,0,,14,1
2,3,4840048,Grand Central Terminal - Southeast,9675,0,,14,1
2,3,4840046,Grand Central Terminal - Southeast,9673,0,,14,1
2,3,4840045,Grand Central Terminal - Southeast,9671,0,,14,1
2,3,4840044,Grand Central Terminal - Southeast,9667,0,,14,1
2,3,4840043,Grand Central Terminal - Southeast,9663,0,,14,1
2,3,4839991,Grand Central Terminal - Southeast,9607,0,,14,1
2,3,4839979,Grand Central Terminal - Southeast,9659,0,,14,1
2,3,4839943,Grand Central Terminal - Southeast,9619,0,,14,1
2,3,4839941,Grand Central Terminal - Southeast,9611,0,,14,1
2,3,4839883,Grand Central Terminal - Southeast,9651,0,,14,1
2,3,4839882,Grand Central Terminal - Southeast,9643,0,,14,1
2,4,4839872,Grand Central Terminal - North White Plains,9573,0,,14,1
2,4,4840349,Grand Central Terminal - North White Plains,9553,0,,14,1
2,4,4840338,Grand Central Terminal - North White Plains,9517,0,,14,1
2,3,4840331,Grand Central Terminal - North White Plains,9503,0,,14,1
2,3,4840279,Grand Central Terminal - North White Plains,9539,0,,14,1
2,3,4840276,Grand Central Terminal - North White Plains,9523,0,,14,1
2,3,4840272,Grand Central Terminal - North White Plains,9567,0,,14,1
2,3,4840266,Grand Central Terminal - North White Plains,9511,0,,14,1
2,3,4840229,Grand Central Terminal - North White Plains,9559,0,,14,1
2,4,4840228,Grand Central Terminal - North White Plains,9549,0,,14,1
2,3,4840227,Grand Central Terminal - North White Plains,9547,0,,14,1
2,3,4840224,Grand Central Terminal - North White Plains,9535,0,,14,1
2,4,4840223,Grand Central Terminal - North White Plains,9533,0,,14,1
2,3,4840213,Grand Central Terminal - North White Plains,9575,0,,14,1
2,4,4840206,Grand Central Terminal - North White Plains,9513,0,,14,1
2,3,4840139,Grand Central Terminal - North White Plains,9501,0,,14,1
2,4,4840152,Grand Central Terminal - North White Plains,9545,0,,14,1
2,4,4840150,Grand Central Terminal - North White Plains,9537,0,,14,1
2,4,4840144,Grand Central Terminal - North White Plains,9525,0,,14,1
2,4,4840094,Grand Central Terminal - North White Plains,9541,0,,14,1
2,3,4840088,Grand Central Terminal - North White Plains,9527,0,,14,1
2,4,4840087,Grand Central Terminal - North White Plains,9521,0,,14,1
2,3,4840086,Grand Central Terminal - North White Plains,9519,0,,14,1
2,3,4840082,Grand Central Terminal - North White Plains,9571,0,,14,1
2,3,4840023,Grand Central Terminal - North White Plains,9531,0,,14,1
2,3,4840015,Grand Central Terminal - North White Plains,9515,0,,14,1
2,4,4840007,Grand Central Terminal - North White Plains,9509,0,,14,1
2,4,4839990,Grand Central Terminal - North White Plains,9529,0,,14,1
2,3,4839935,Grand Central Terminal - North White Plains,9563,0,,14,1
2,4,4839889,Grand Central Terminal - North White Plains,9557,0,,14,1
2,3,4839888,Grand Central Terminal - North White Plains,9555,0,,14,1
2,3,4839886,Grand Central Terminal - North White Plains,9551,0,,14,1
2,3,4839881,Grand Central Terminal - North White Plains,9543,0,,14,1
1,3,4840387,Grand Central Terminal - Croton Harmon,8765,0,,12,1
1,3,4840382,Grand Central Terminal - Croton Harmon,8727,0,,12,1
1,3,4840364,Grand Central Terminal - Croton Harmon,8715,0,,12,1
1,3,4840372,Grand Central Terminal - Croton Harmon,8753,0,,12,1
1,3,4840263,Grand Central Terminal - Croton Harmon,8775,0,,12,1
1,3,4840242,Grand Central Terminal - Croton Harmon,8711,0,,12,1
1,3,4840199,Grand Central Terminal - Croton Harmon,8779,0,,12,1
1,3,4840195,Grand Central Terminal - Croton Harmon,8743,0,,12,1
1,3,4840286,Grand Central Terminal - Croton Harmon,8707,0,,12,1
1,3,4840192,Grand Central Terminal - Croton Harmon,8731,0,,12,1
1,3,4840116,Grand Central Terminal - Croton Harmon,8751,0,,12,1
1,3,4840111,Grand Central Terminal - Croton Harmon,8747,0,,12,1
1,3,4840179,Grand Central Terminal - Croton Harmon,8723,0,,12,1
1,3,4840156,Grand Central Terminal - Croton Harmon,8705,0,,12,1
1,3,4840108,Grand Central Terminal - Croton Harmon,8719,0,,12,1
1,3,4840070,Grand Central Terminal - Croton Harmon,8771,0,,12,1
1,3,4840069,Grand Central Terminal - Croton Harmon,8769,0,,12,1
1,3,4840000,Grand Central Terminal - Croton Harmon,8763,0,,12,1
1,3,4839982,Grand Central Terminal - Croton Harmon,8759,0,,12,1
1,3,4839980,Grand Central Terminal - Croton Harmon,8749,0,,12,1
1,3,4839952,Grand Central Terminal - Croton Harmon,8709,0,,12,1
1,3,4839951,Grand Central Terminal - Croton Harmon,8701,0,,12,1
1,3,4839926,Grand Central Terminal - Croton Harmon,8767,0,,12,1
1,3,4839922,Grand Central Terminal - Croton Harmon,8739,0,,12,1
1,3,4839921,Grand Central Terminal - Croton Harmon,8735,0,,12,1
1,3,4839915,Grand Central Terminal - Croton Harmon,8755,0,,12,1
4,3,4839876,New Canaan - Stamford,6757,1,,8,1
4,3,4840361,New Canaan - Stamford,6753,1,,8,1
4,3,4840337,New Canaan - Stamford,6725,1,,8,1
4,3,4840238,New Canaan - Stamford,6737,1,,8,1
4,3,4840210,New Canaan - Stamford,6709,1,,8,1
4,3,4840208,New Canaan - Stamford,6705,1,,8,1
4,3,4840141,New Canaan - Stamford,6721,1,,8,1
